workerid,proliferate.condition,confidence,continuation,dispute,header,individual_judgment,item,population_judgment,slide_number_in_experiment,time,title,version,subject_information.affiliation,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,subject_information.legaltraining,subject_information.problems,subject_information.race,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
783,condition1,2,"Dillon, who lives alone, goes on vacation and leaves his car in his home garage. However, surveillance footage captures an unfamiliar man breaking into his car and driving away. Dillon files a claim with his insurance company for the loss.",False,"Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes <b>""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee.""</b>",no,Vehicle Theft,80,3,66821,Vehicle Theft V,unambiguous_covered,1,39,Yes,,3,2,Male,English,0,,"Asian, PI",Chrome,Linux,853,1517,2.4218,
783,condition1,3,"One day, a lightning storm passes through Cam's neighborhood and lightning hits his street's power line, causing a power surge. The power surge causes the space heater in Cam's attic to catch fire, and almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage.",False,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as <b>""damage caused by a storm.""</b>",yes,Storm Damage,100,4,21766,Storm Damage and Maintenance II,controversial,1,39,Yes,,3,2,Male,English,0,,"Asian, PI",Chrome,Linux,853,1517,2.4218,
783,condition1,3,"One day, a hail storm hits Rick's house and causes damage to the plants on his balcony. Many plants lost leaves and some were completely covered in ice, causing them to die. Rick files a claim with his insurance company for the damage.",False,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as <b>""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""</b>",yes,Hail Damage,90,5,12764,Hail Damage,unambiguous_uncovered,1,39,Yes,,3,2,Male,English,0,,"Asian, PI",Chrome,Linux,853,1517,2.4218,
812,condition1,1,"Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that in an effort to save money, Jett's previous attempt install his own water pipes went awry. Jett files a claim with his insurance company for the damage. However, the insurance company denies Jett's claim, arguing that the damage is not covered.",True,"Jett has insurance that covers ""Trace and Access"", defined as <b>""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""</b>",yes,Trace and Access,65,3,58037,Trace and Access II,unambiguous_uncovered,0,22,No,,3,1,Female,english,0,no,White,Chrome,Windows,720,1280,4.0973,
812,condition1,3,"Gwen travels in her SUV to the grocery store. She has a relatively simple drive to the store with no incident. When Gwen is at the store, she gets her items and begins to check out. However, when she exits the store, she spots a car deliberately crashing into parked cars on the adjacent street. As she is getting back into her car to attempt to drive off, the individual collides into Gwen's car, injuring her arm. Gwen files a police report who can attest to the claim. Gwen files a claim with her insurance company for the damages. However, the insurance company denies Gwen's claim, arguing that the damages are not covered.",True,"Gwen's car insurance policy includes coverage for ""Personal Accident,"" defined as <b>""you or any other person in your car who is accidentally injured while traveling in your car, whilst in the United States and this injury alone results within three calendar months in loss of, or permanent and total loss of use of, one or more limbs at or above the elbow or knee.""</b>",yes,Personal Accident,90,4,133438,Personal Accident I,controversial,0,22,No,,3,1,Female,english,0,no,White,Chrome,Windows,720,1280,4.0973,
812,condition1,3,"One day, Steve is involved in a minor accident. His GPS navigation system, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. However, the insurance company denies Steve's claim, arguing that the damage is not covered.",True,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car)."" </b>",yes,Vehicle Damage,95,5,21235,Vehicle Damage III,unambiguous_covered,0,22,No,,3,1,Female,english,0,no,White,Chrome,Windows,720,1280,4.0973,
870,condition1,3,"Dillon, who has been separated from his wife for over two years, goes to work one day and parks his car in the garage. However, surveillance footage captures his estranged wife breaking into his car and driving away. Dillon files a claim with his insurance company for the loss. However, the insurance company denies Dillon's claim, arguing that the loss is not covered.",True,"Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes <b>""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee.""</b>",no,Vehicle Theft,90,3,60187,Vehicle Theft V,controversial,4,51,Yes,,3,1,Female,english,0,no,White,Chrome,Windows,1080,1920,9.692,
870,condition1,2,"Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that the water pipes froze in a recent winter storm, causing them to abruptly crack. Jett files a claim with his insurance company for the damage. However, the insurance company denies Jett's claim, arguing that the damage is not covered.",True,"Jett has insurance that covers ""Trace and Access"", defined as <b>""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""</b>",no,Trace and Access,60,4,76560,Trace and Access II,unambiguous_covered,4,51,Yes,,3,1,Female,english,0,no,White,Chrome,Windows,1080,1920,9.692,
870,condition1,3,"One day, a lightning storm passes through Cam's neighborhood and lightning hits his neighborhood's power plant, causing a power outage. Cam goes to his attic with a candle to reset the circuit breaker, but he drops the candle and starts a fire so large that almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. However, the insurance company denies Cam's claim, arguing that the damage is not covered.",True,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as <b>""damage caused by a storm.""</b>",no,Storm Damage and Maintenance,80,5,143444,Storm Damage and Maintenance II,unambiguous_uncovered,4,51,Yes,,3,1,Female,english,0,no,White,Chrome,Windows,1080,1920,9.692,
837,condition1,4,"Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that in an effort to save money, Jett's previous attempt install his own water pipes went awry. Jett files a claim with his insurance company for the damage.",False,"Jett has insurance that covers ""Trace and Access"", defined as <b>""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""</b>",yes,Trace and Access,95,3,62162,Trace and Access II,unambiguous_uncovered,0,31,Yes,,3,1,Male,English,0,No,White,Chrome,Windows,798,1418,3.345066666666667,
837,condition1,3,"Dillon, who has been separated from his wife for over two years, goes to work one day and parks his car in the garage. However, surveillance footage captures his estranged wife breaking into his car and driving away. Dillon files a claim with his insurance company for the loss.",False,"Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes <b>""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee.""</b>",no,Vehicle Theft,50,4,59389,Vehicle Theft V,controversial,0,31,Yes,,3,1,Male,English,0,No,White,Chrome,Windows,798,1418,3.345066666666667,
837,condition1,4,"One day, a hail storm hits Rick's house and causes damage to his roof's clay shingles. Many shingles were chipped and some even developed large cracks, causing the roof to leak. Rick files a claim with his insurance company for the damage.",False,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as <b>""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""</b>",yes,Hail Damage,95,5,42696,Hail Damage,unambiguous_covered,0,31,Yes,,3,1,Male,English,0,No,White,Chrome,Windows,798,1418,3.345066666666667,
