workerid,proliferate.condition,confidence,continuation,header,individual_judgment,item,population_judgment,slide_number_in_experiment,time,title,version,subject_information.affiliation,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,subject_information.legaltraining,subject_information.problems,subject_information.race,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
1862,condition1,3,"Cooper, who doesn't keep a GPS tracking device in his car, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and driving away. Cooper files a claim with his insurance company for the loss. ","Cooper's car insurance policy includes coverage for ""Vehicle Theft,"" which applies only if <b>""the policyholder's car contains a working GPS tracking device.""</b>",no,Vehicle TheftVe,95,5,78515,Vehicle Theft VI,unambiguous_uncovered,0,40,Yes,,3,2,Female,English,0,No,White,Chrome,Windows,768,1366,6.6832666666666665,
1479,condition1,3,"Harper is moving to a new home on the other side of town. Because her old home has already sold and her new home is not yet ready for her to move in, she checks into a hotel and asks her cousin Bill to store some of her belongings at his house. A couple days before she is set to move in, Bill's house floods, which ruins the items that Bill was storing for Harper. Harper files a claim with her insurance company for the damage to her belongings.","Harper's insurance covers damage from ""House Removal,"" which includes <b>""damage to belongings that occurs while being stored by professional removal contractors.""</b>",no,House Removal,75,3,42199,House Removal II,unambiguous_uncovered,6,33,Yes,"I thought the experiment was interesting, and I appreciated it being relatively short and concise.",4,2,Male,English,0,No,White,Chrome,Windows,864,1536,4.554116666666666,
1479,condition1,1,"Jenny goes on vacation and leaves her car key in a safe inside her house. One day, while the car is parked on the street outside her house, a utility pole falls unexpectedly and lands on the hood of the car, damaging it severely. Jenny files a claim with her insurance company for the damage.","Jenny's car insurance policy includes coverage for ""Vehicle Damage,"" which excludes <b>""loss of or damage to the policyholder's car if, at the time of the incident, it was under the custody or control of anyone with the policyholder's permission who is not covered under the policy.""</b>",yes,Vehicle Damage,60,4,38499,Vehicle Damage I,unambiguous_covered,6,33,Yes,"I thought the experiment was interesting, and I appreciated it being relatively short and concise.",4,2,Male,English,0,No,White,Chrome,Windows,864,1536,4.554116666666666,
1479,condition1,4,"Hunter, who lives alone, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and stealing a smartphone that Hunter leaves in the car for navigation and to play music. Hunter files a claim with his insurance company for the loss. ","Hunter's car insurance policy includes coverage for ""Vehicle Theft,"" defined as <b>loss or damage as a result of theft to the policy holder's car or car accessories (while in or on the car).""</b>",yes,Vehicle Theft,95,5,32985,Vehicle Theft IV,controversial,6,33,Yes,"I thought the experiment was interesting, and I appreciated it being relatively short and concise.",4,2,Male,English,0,No,White,Chrome,Windows,864,1536,4.554116666666666,
1523,condition1,3,Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as <b>""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""</b>",yes,Escape of Water,75,3,56018,Escape of Water I,unambiguous_uncovered,3,38,Yes,Very fun and good experiment ,2,2,Male,English,-1,No,"AA, Latino",Chrome,Linux,760,360,4.348516666666667,
1523,condition1,2,"One day, Ken parks his car next to his home and leaves behind his smartphone, which catches fire later that day due to a defect. The fire does not spread to the rest of the car, but it causes significant smoke damage to the car's interior. Ken files a claim with his insurance company for the damage.","Ken's car insurance policy includes coverage for ""Vehicle Fire,"" defined as <b>""loss or damage to the policy holder's car as a result of fire, lightning or explosion.""</b>",yes,Vehicle Fire,65,4,88577,Vehicle Fire III,controversial,3,38,Yes,Very fun and good experiment ,2,2,Male,English,-1,No,"AA, Latino",Chrome,Linux,760,360,4.348516666666667,
1523,condition1,2,"Aneesh drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits his car's front windshield. When he returns, he discovers that the windshield has been severely damaged and that broken shards from the windshield managed to leave scratches on the car. Aneesh files a claim with his insurance company for the damage. ","Aneesh's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as <b>""broken glass, and any scratching to the bodywork caused solely and directly by broken glass.""</b>",no,Vehicle Glass,80,5,41459,Vehicle Glass II,unambiguous_covered,3,38,Yes,Very fun and good experiment ,2,2,Male,English,-1,No,"AA, Latino",Chrome,Linux,760,360,4.348516666666667,
1905,condition1,3,"Jack is a successful business consultant. One day, while Jack is at home, hackers manage to infiltrate the computer network at Jack's office. The hackers steal Jack's credit card information and make a number of fraudulent purchases in his name. To resolve the fraud, Jack must spend thousands of dollars in legal fees. Jack files a claim with his insurance company for his losses. ","Jack has insurance coverage against loss and damage from ""Identity Theft,"" which excludes <b>""identity theft connected with the policyholder's occupation.""</b>",yes,Identity Theft,90,3,70001,Identity Theft II,unambiguous_uncovered,5,58,Yes,,3,2,Female,english,0,none,White,Chrome,Mac,900,1440,5.172666666666666,
1905,condition1,2,"One day, Gene parks his car next to his home and leaves behind his smartphone, which catches fire later that day due to a defect. Gene notices and manages to extinguish the fire before it totals the car, but not before the fire spreads to one of his car's stereo speakers, which was adjacent to the phone.  Gene files a claim with his insurance company for the loss. ","Gene's car insurance policy includes coverage for ""Vehicle Fire,"" defined as <b>loss or damage as a result of fire to the policy holder's car or audio equipment (while in or on the car).""</b>",yes,Vehicle Fire,90,4,64650,Vehicle Fire II,unambiguous_covered,5,58,Yes,,3,2,Female,english,0,none,White,Chrome,Mac,900,1440,5.172666666666666,
1905,condition1,1,"Justin, a skilled plumber, is repairing his leaky kitchen sink when he inadvertently punctures a pipe that leads to the kitchen. In order to access and repair the damaged pipe, Justin has to tear out drywall and tear up floorboards. He files a claim with his insurance company for the damage. ","Justin has insurance that covers ""Trace and Access,"" defined as <b>""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables or pipes in your home.""</b>",yes,Trace and Access,80,5,127951,Trace and Access I,controversial,5,58,Yes,,3,2,Female,english,0,none,White,Chrome,Mac,900,1440,5.172666666666666,
1667,condition1,2,"Vivian lives alone in a single-family house in the suburbs. She decides to take a vacation abroad, and her house is completely vacant while she's away. While abroad, her house suffers from an electrical short circuit that causes a severe fire, damaging nearly the entire home. Vivian files a claim with her insurance company for the damages. ","Vivian has home insurance for ""Loss and Accidental Damage,"" which only applies if the damage occurs <b>""while temporarily away from home anywhere in the world.""</b>",yes,Loss and Accidental Damage,100,3,27333,Loss and Accidental Damage,unambiguous_covered,1,33,Yes,,1,2,Female,English,0,,White,Chrome,Windows,864,1536,1.9150666666666667,
1667,condition1,1,"Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that the water pipes have cracked over time due to long-term wear, an issue which could have been resolved by the previous inspector. Jett files a claim with his insurance company for the damage. . ","Jett has insurance that covers ""Trace and Access,"" defined as <b>""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""</b>",yes,Trace and Access,80,4,43118,Trace and Access II,controversial,1,33,Yes,,1,2,Female,English,0,,White,Chrome,Windows,864,1536,1.9150666666666667,
1667,condition1,3,"John takes generally good care of his car, but over the years he has noticed a gradual buildup of rust on his front left wheel. He brings the car to a mechanic to have the wheel replaced. John files a claim with his insurance company for the damage. ","John's car insurance policy includes coverage for ""Vehicle Damage,"" which excludes <b>""loss or damage caused by wear and tear.""</b>",no,Vehicle Damage,75,5,17388,Vehicle Damage II,unambiguous_uncovered,1,33,Yes,,1,2,Female,English,0,,White,Chrome,Windows,864,1536,1.9150666666666667,
